date,product_type,region_id,Quantity
2020-07-28,2,09,669
2020-07-28,2,13,12
2020-07-28,2,15,196
2020-07-28,2,23,473
2020-07-28,3,01,30
2020-07-28,3,15,6
2020-07-28,4,01,183
2020-07-28,4,05,12
2020-07-28,4,13,10
2020-07-28,4,15,7
2020-07-28,7,01,172
2020-07-28,7,15,2
2020-07-28,8,01,3834
2020-07-28,8,05,3
2020-07-28,8,07,36
2020-07-28,8,13,272
2020-07-28,8,15,84
2020-07-29,1,01,726
2020-07-29,2,01,7944
2020-07-29,2,02,484
2020-07-29,2,07,196
2020-07-29,3,01,171
2020-07-29,4,01,53
2020-07-29,4,02,4
2020-07-29,5,01,36
2020-07-29,7,01,208
2020-07-29,7,02,12
2020-07-29,8,01,1292
2020-07-29,8,07,90
2020-07-31,1,01,123
2020-07-31,1,07,228
2020-07-31,1,08,10
2020-07-31,2,01,6923
2020-07-31,2,07,5859
2020-07-31,2,08,503
2020-07-31,2,21,2761
2020-07-31,3,01,74
2020-07-31,3,07,22
2020-07-31,4,01,88
2020-07-31,4,07,36
2020-07-31,7,01,64
2020-07-31,8,01,3501
2020-07-31,8,07,511
2020-07-31,8,08,108
2020-07-31,9,01,3
2020-08-02,1,01,144
2020-08-02,2,01,5021
2020-08-02,2,02,214
2020-08-02,2,04,1116
2020-08-02,2,10,121
2020-08-02,3,01,28
2020-08-02,4,01,76
2020-08-02,4,10,6
2020-08-02,5,01,24
2020-08-02,7,01,347
2020-08-02,8,01,1512
2020-08-02,8,10,72
2020-08-03,1,01,139
2020-08-03,2,01,9814
2020-08-03,2,05,394
2020-08-03,2,11,1009
2020-08-03,3,01,101
2020-08-03,3,05,16
2020-08-03,4,01,216
2020-08-03,4,05,2
2020-08-03,5,01,24
2020-08-03,7,01,309
2020-08-03,8,01,1685
2020-08-03,8,05,20
2020-08-03,8,11,100
2020-08-04,1,01,126
2020-08-04,1,05,66
2020-08-04,2,01,7528
2020-08-04,2,03,220
2020-08-04,2,05,681
2020-08-04,2,11,295
2020-08-04,3,01,120
2020-08-04,3,11,4
2020-08-04,4,01,306
2020-08-04,7,01,267
2020-08-04,8,01,2509
2020-08-04,8,03,4
2020-08-04,8,05,94
2020-08-04,8,11,71
2020-08-05,1,01,649
2020-08-05,1,02,54
2020-08-05,1,07,52
2020-08-05,2,01,6351
2020-08-05,2,02,617
2020-08-05,2,07,366
2020-08-05,3,01,31
2020-08-05,4,01,362
2020-08-05,7,01,253
2020-08-05,8,01,1794
2020-08-05,8,02,102
2020-08-05,8,07,14
2020-08-05,9,01,36
2020-08-05,9,07,14
2020-08-06,1,01,2102
2020-08-06,1,07,87
2020-08-06,2,01,8915
2020-08-06,2,02,1292
2020-08-06,2,07,1322
2020-08-06,2,08,242
2020-08-06,2,11,55
2020-08-06,2,13,6
2020-08-06,2,23,231
2020-08-06,3,01,86
2020-08-06,3,07,447
2020-08-06,3,23,22
2020-08-06,4,01,436
2020-08-06,4,07,180
2020-08-06,5,01,24
2020-08-06,6,01,16
2020-08-06,7,01,249
2020-08-06,7,07,48
2020-08-06,7,13,12
2020-08-06,7,23,48
2020-08-06,8,01,2373
2020-08-06,8,02,48
2020-08-06,8,07,498
2020-08-06,8,23,73
2020-08-06,9,01,7
2020-08-07,1,01,281
2020-08-07,1,02,3
2020-08-07,2,01,6339
2020-08-07,2,02,541
2020-08-07,2,05,493
2020-08-07,2,08,262
2020-08-07,3,01,29
2020-08-07,3,02,36
2020-08-07,4,01,260
2020-08-07,4,05,6
2020-08-07,4,08,12
2020-08-07,5,02,24
2020-08-07,7,01,86
2020-08-07,8,01,1662
2020-08-07,8,02,51
2020-08-07,8,05,56
2020-08-07,8,08,8
2020-08-08,1,01,213
2020-08-08,2,01,8182
2020-08-08,2,05,248
2020-08-08,2,07,475
2020-08-08,2,21,82
2020-08-08,2,23,502
2020-08-08,3,01,126
2020-08-08,4,01,90
2020-08-08,4,07,26
2020-08-08,4,23,2
2020-08-08,6,01,5
2020-08-08,7,01,453
2020-08-08,8,01,1860
2020-08-08,8,05,20
2020-08-08,8,07,102
2020-08-08,8,23,42
2020-08-08,9,01,2
2020-08-08,9,05,3
2020-08-08,9,23,4
2020-08-09,1,01,1695
2020-08-09,1,02,25
2020-08-09,2,01,9955
2020-08-09,2,02,769
2020-08-09,2,04,1013
2020-08-09,2,05,616
2020-08-09,2,09,189
2020-08-09,3,01,167
2020-08-09,3,02,12
2020-08-09,4,01,80
2020-08-09,4,02,12
2020-08-09,5,01,12
2020-08-09,7,01,159
2020-08-09,8,01,1190
2020-08-09,8,02,35
2020-08-09,8,05,48
2020-08-09,8,09,52
2020-08-11,1,01,347
2020-08-11,1,02,25
2020-08-11,1,09,25
2020-08-11,2,01,17586
2020-08-11,2,02,824
2020-08-11,2,09,199
2020-08-11,2,13,243
2020-08-11,3,01,228
2020-08-11,4,01,240
2020-08-11,4,02,6
2020-08-11,7,01,201
2020-08-11,8,01,1663
2020-08-11,8,02,10
2020-08-11,8,09,12
2020-08-11,9,01,18
2020-08-12,1,01,270
2020-08-12,1,05,145
2020-08-12,1,23,60
2020-08-12,2,01,22310
2020-08-12,2,02,18
2020-08-12,2,04,140
2020-08-12,2,05,782
2020-08-12,2,07,609
2020-08-12,2,23,84
2020-08-12,3,01,105
2020-08-12,4,01,128
2020-08-12,4,07,4
2020-08-12,5,01,36
2020-08-12,7,01,214
2020-08-12,7,07,30
2020-08-12,8,01,2134
2020-08-12,8,05,60
2020-08-12,8,07,163
2020-08-12,9,01,244
2020-08-14,1,01,7
2020-08-14,2,01,2511
2020-08-14,2,02,2
2020-08-14,3,01,104
2020-08-14,4,01,65
2020-08-14,7,01,227
2020-08-14,8,01,260
2020-08-14,8,02,1
2020-08-14,9,01,3
2020-08-15,1,01,257
2020-08-15,1,07,145
2020-08-15,1,11,100
2020-08-15,2,01,5204
2020-08-15,2,02,550
2020-08-15,2,05,448
2020-08-15,2,07,398
2020-08-15,2,11,886
2020-08-15,2,23,271
2020-08-15,3,01,65
2020-08-15,3,02,1
2020-08-15,3,07,12
2020-08-15,3,23,4
2020-08-15,4,01,176
2020-08-15,4,02,52
2020-08-15,5,01,24
2020-08-15,7,01,301
2020-08-15,8,01,1176
2020-08-15,8,05,12
2020-08-15,8,07,24
2020-08-15,8,11,40
2020-08-15,8,23,28
2020-08-16,1,01,344
2020-08-16,1,05,4
2020-08-16,2,01,7524
2020-08-16,2,05,16
2020-08-16,2,09,70
2020-08-16,2,21,71
2020-08-16,3,01,208
2020-08-16,4,01,204
2020-08-16,4,09,1
2020-08-16,6,01,200
2020-08-16,7,01,144
2020-08-16,7,09,9
2020-08-16,8,01,1669
2020-08-16,8,09,2
2020-08-16,9,01,4
2020-08-17,1,01,422
2020-08-17,1,02,25
2020-08-17,1,05,4
2020-08-17,2,01,20545
2020-08-17,2,02,313
2020-08-17,2,05,325
2020-08-17,2,07,477
2020-08-17,2,09,106
2020-08-17,3,01,77
2020-08-17,3,02,24
2020-08-17,3,05,14
2020-08-17,3,09,4
2020-08-17,4,01,373
2020-08-17,4,02,2
2020-08-17,4,05,2
2020-08-17,4,07,10
2020-08-17,4,09,6
2020-08-17,5,01,36
2020-08-17,7,01,73
2020-08-17,7,07,96
2020-08-17,8,01,1788
2020-08-17,8,02,36
2020-08-17,8,05,19
2020-08-17,8,07,8
2020-08-17,8,09,40
2020-08-18,1,01,648
2020-08-18,1,11,185
2020-08-18,2,01,14239
2020-08-18,2,02,453
2020-08-18,2,03,11996
2020-08-18,2,07,38
2020-08-18,2,11,2455
2020-08-18,3,01,131
2020-08-18,4,01,259
2020-08-18,4,03,100
2020-08-18,4,11,156
2020-08-18,5,01,60
2020-08-18,7,01,298
2020-08-18,8,01,2704
2020-08-18,8,02,6
2020-08-18,8,03,100
2020-08-18,8,11,232
2020-08-18,9,01,8
2020-08-19,1,01,313
2020-08-19,1,02,25
2020-08-19,1,07,25
2020-08-19,2,01,6118
2020-08-19,2,02,434
2020-08-19,2,05,281
2020-08-19,2,07,583
2020-08-19,2,08,339
2020-08-19,2,13,554
2020-08-19,2,23,226
2020-08-19,3,01,8
2020-08-19,4,01,194
2020-08-19,4,08,20
2020-08-19,4,13,4
2020-08-19,7,01,37
2020-08-19,8,01,1330
2020-08-19,8,05,32
2020-08-19,8,07,36
2020-08-19,8,08,48
2020-08-19,8,13,27
2020-08-19,8,23,12
2020-08-19,9,01,3
2020-08-21,1,01,191
2020-08-21,2,01,5188
2020-08-21,2,02,209
2020-08-21,2,05,185
2020-08-21,2,07,123
2020-08-21,2,09,3
2020-08-21,2,18,400
2020-08-21,3,01,49
2020-08-21,4,01,93
2020-08-21,5,01,228
2020-08-21,7,01,125
2020-08-21,8,01,861
2020-08-21,8,02,58
2020-08-21,8,07,24
2020-08-21,8,18,400
2020-08-21,9,01,19
2020-08-22,1,01,420
2020-08-22,2,01,11327
2020-08-22,2,05,1007
2020-08-22,2,15,185
2020-08-22,2,23,52
2020-08-22,3,01,97
2020-08-22,4,01,208
2020-08-22,5,01,48
2020-08-22,7,01,196
2020-08-22,7,23,26
2020-08-22,8,01,1894
2020-08-22,8,05,47
2020-08-22,9,01,24
2020-08-23,1,01,317
2020-08-23,1,02,3
2020-08-23,2,01,9218
2020-08-23,2,02,447
2020-08-23,2,04,288
2020-08-23,2,05,347
2020-08-23,2,18,898
2020-08-23,3,01,61
2020-08-23,4,01,248
2020-08-23,4,18,59
2020-08-23,7,01,79
2020-08-23,8,01,1404
2020-08-23,8,02,6
2020-08-23,8,05,12
2020-08-23,8,18,80
2020-08-23,9,01,228
2020-08-24,1,01,3126
2020-08-24,1,05,234
2020-08-24,2,01,15902
2020-08-24,2,02,240
2020-08-24,2,05,1065
2020-08-24,2,09,215
2020-08-24,3,01,320
2020-08-24,4,01,500
2020-08-24,4,02,4
2020-08-24,5,01,12
2020-08-24,6,01,46
2020-08-24,7,01,224
2020-08-24,8,01,5410
2020-08-24,8,05,24
2020-08-24,8,09,100
2020-08-24,9,01,32
2020-08-25,1,01,486
2020-08-25,1,02,30
2020-08-25,1,05,61
2020-08-25,1,13,50
2020-08-25,2,01,7631
2020-08-25,2,02,1247
2020-08-25,2,05,336
2020-08-25,2,12,155
2020-08-25,2,13,277
2020-08-25,2,20,52
2020-08-25,2,21,185
2020-08-25,3,01,76
2020-08-25,4,01,244
2020-08-25,4,02,4
2020-08-25,6,01,2
2020-08-25,7,01,298
2020-08-25,8,01,1936
2020-08-25,8,02,22
2020-08-25,8,12,12
2020-08-25,8,13,4
2020-08-25,8,21,10
2020-08-25,9,01,14
2020-08-25,9,13,21
2020-08-26,1,01,189
2020-08-26,1,05,25
2020-08-26,1,22,6
2020-08-26,2,01,8254
2020-08-26,2,02,672
2020-08-26,2,04,5224
2020-08-26,2,05,224
2020-08-26,2,07,686
2020-08-26,2,22,109
2020-08-26,3,01,84
2020-08-26,3,04,288
2020-08-26,3,07,12
2020-08-26,4,01,175
2020-08-26,4,02,4
2020-08-26,4,07,26
2020-08-26,7,01,36
2020-08-26,8,01,975
2020-08-26,8,02,12
2020-08-26,8,04,172
2020-08-26,8,05,9
2020-08-26,8,07,124
2020-08-26,8,22,46
2020-08-28,1,01,92
2020-08-28,1,09,26
2020-08-28,2,01,5064
2020-08-28,2,09,503
2020-08-28,3,01,25
2020-08-28,4,01,51
2020-08-28,4,09,29
2020-08-28,5,09,24
2020-08-28,7,01,123
2020-08-28,7,09,24
2020-08-28,8,01,618
2020-08-28,8,09,194
2020-08-28,9,01,1
2020-08-30,1,01,21
2020-08-30,2,01,3467
2020-08-30,2,05,122
2020-08-30,2,10,48
2020-08-30,3,01,57
2020-08-30,4,01,93
2020-08-30,7,01,11
2020-08-30,8,01,383
2020-08-30,8,05,9
2020-08-31,1,01,230
2020-08-31,1,05,6
2020-08-31,2,01,6955
2020-08-31,2,02,1110
2020-08-31,2,05,1306
2020-08-31,2,09,47
2020-08-31,2,13,134
2020-08-31,3,01,19
2020-08-31,3,05,30
2020-08-31,3,13,12
2020-08-31,4,01,41
2020-08-31,4,05,26
2020-08-31,7,01,272
2020-08-31,8,01,1038
2020-08-31,8,02,28
2020-08-31,8,05,269
2020-08-31,8,09,3
2020-09-01,1,01,158
2020-09-01,1,02,3
2020-09-01,1,07,6
2020-09-01,1,11,16
2020-09-01,2,01,5449
2020-09-01,2,02,63
2020-09-01,2,07,46
2020-09-01,2,11,606
2020-09-01,3,01,43
2020-09-01,4,01,92
2020-09-01,4,11,2
2020-09-01,5,01,36
2020-09-01,7,01,214
2020-09-01,7,02,12
2020-09-01,7,07,18
2020-09-01,7,11,12
2020-09-01,8,01,1376
2020-09-01,8,07,14
2020-09-01,9,01,30
2020-09-02,1,01,32
2020-09-02,1,02,3
2020-09-02,1,13,3
2020-09-02,2,01,1769
2020-09-02,2,02,285
2020-09-02,2,05,159
2020-09-02,2,09,178
2020-09-02,2,13,3
2020-09-02,2,15,2476
2020-09-02,3,01,30
2020-09-02,3,09,28
2020-09-02,4,01,29
2020-09-02,4,09,14
2020-09-02,4,15,150
2020-09-02,5,01,12
2020-09-02,7,01,34
2020-09-02,7,09,4
2020-09-02,8,01,461
2020-09-02,8,02,10
2020-09-02,8,09,57
2020-09-02,8,13,4
2020-09-02,8,15,336
2020-09-02,9,01,32
2020-09-03,1,01,508
2020-09-03,2,01,6608
2020-09-03,2,03,54
2020-09-03,2,04,217
2020-09-03,2,08,312
2020-09-03,2,18,806
2020-09-03,3,01,60
2020-09-03,4,01,737
2020-09-03,4,03,12
2020-09-03,4,18,8
2020-09-03,7,01,495
2020-09-03,8,01,1468
2020-09-03,8,03,24
2020-09-03,8,04,58
2020-09-03,8,18,130
2020-09-05,1,01,236
2020-09-05,2,01,8202
2020-09-05,2,02,484
2020-09-05,2,05,377
2020-09-05,2,08,104
2020-09-05,2,22,210
2020-09-05,3,01,128
2020-09-05,4,01,316
2020-09-05,4,08,10
2020-09-05,6,01,4
2020-09-05,7,01,303
2020-09-05,7,22,18
2020-09-05,8,01,1239
2020-09-05,8,02,10
2020-09-05,8,22,12
2020-09-05,9,01,23
2020-09-06,1,01,5478
2020-09-06,1,02,98
2020-09-06,1,05,72
2020-09-06,1,09,2
2020-09-06,1,17,36
2020-09-06,2,01,12015
2020-09-06,2,02,612
2020-09-06,2,04,84
2020-09-06,2,05,42
2020-09-06,2,07,455
2020-09-06,2,09,369
2020-09-06,2,12,24
2020-09-06,2,13,144
2020-09-06,2,17,118
2020-09-06,2,19,695
2020-09-06,2,21,186
2020-09-06,3,01,381
2020-09-06,3,09,39
2020-09-06,4,01,2561
2020-09-06,4,02,4
2020-09-06,4,07,12
2020-09-06,4,09,4
2020-09-06,4,19,10
2020-09-06,5,01,24
2020-09-06,5,17,12
2020-09-06,7,01,314
2020-09-06,7,07,20
2020-09-06,7,09,6
2020-09-06,8,01,3099
2020-09-06,8,02,66
2020-09-06,8,07,18
2020-09-06,8,09,17
2020-09-06,8,17,30
2020-09-06,8,19,88
2020-09-06,9,01,23
2020-09-08,1,01,50
2020-09-08,1,04,50
2020-09-08,1,05,4
2020-09-08,2,01,6430
2020-09-08,2,04,7932
2020-09-08,2,05,18
2020-09-08,3,01,6
2020-09-08,3,05,12
2020-09-08,4,01,148
2020-09-08,7,01,67
2020-09-08,8,01,899
2020-09-08,8,04,200
2020-09-08,9,01,6
2020-09-09,1,01,313
2020-09-09,1,06,255
2020-09-09,2,01,10667
2020-09-09,2,02,1062
2020-09-09,2,04,144
2020-09-09,2,06,1302
2020-09-09,2,13,328
2020-09-09,3,01,29
2020-09-09,3,06,30
2020-09-09,4,01,162
2020-09-09,4,02,12
2020-09-09,5,01,48
2020-09-09,7,01,58
2020-09-09,7,06,48
2020-09-09,7,13,27
2020-09-09,8,01,1274
2020-09-09,8,02,33
2020-09-09,8,06,214
2020-09-09,8,13,6
2020-09-09,9,01,1
2020-09-09,9,02,8
2020-09-10,1,01,164
2020-09-10,2,01,6368
2020-09-10,3,01,119
2020-09-10,4,01,104
2020-09-10,5,01,24
2020-09-10,7,01,47
2020-09-10,8,01,675
2020-09-10,9,01,33
2020-09-11,1,01,479
2020-09-11,2,01,28669
2020-09-11,2,02,457
2020-09-11,2,05,84
2020-09-11,2,07,460
2020-09-11,3,01,325
2020-09-11,3,07,24
2020-09-11,4,01,135
2020-09-11,4,02,8
2020-09-11,5,01,25
2020-09-11,7,01,204
2020-09-11,7,07,24
2020-09-11,8,01,4712
2020-09-11,8,02,27
2020-09-11,8,07,72
2020-09-11,9,01,102
2020-09-12,1,01,197
2020-09-12,1,05,20
2020-09-12,1,06,340
2020-09-12,2,01,86352
2020-09-12,2,02,105
2020-09-12,2,05,828
2020-09-12,2,06,1483
2020-09-12,2,13,136
2020-09-12,3,01,16
2020-09-12,4,01,24
2020-09-12,4,06,46
2020-09-12,7,01,17
2020-09-12,7,06,146
2020-09-12,7,13,54
2020-09-12,8,01,561
2020-09-12,8,05,24
2020-09-12,8,06,212
2020-09-12,8,13,12
2020-09-13,1,01,493
2020-09-13,2,01,21404
2020-09-13,2,02,72
2020-09-13,2,04,4735
2020-09-13,2,05,212
2020-09-13,2,21,3784
2020-09-13,2,22,12
2020-09-13,3,01,45
2020-09-13,3,04,72
2020-09-13,4,01,302
2020-09-13,5,01,41
2020-09-13,7,01,172
2020-09-13,8,01,3176
2020-09-13,8,04,144
2020-09-13,8,21,288
2020-09-13,8,22,60
2020-09-13,9,01,1
2020-09-14,1,01,426
2020-09-14,1,05,50
2020-09-14,1,07,15
2020-09-14,2,01,8703
2020-09-14,2,02,420
2020-09-14,2,05,212
2020-09-14,2,07,279
2020-09-14,2,08,373
2020-09-14,2,15,144
2020-09-14,3,01,229
2020-09-14,3,07,244
2020-09-14,4,01,661
2020-09-14,4,07,2
2020-09-14,7,01,355
2020-09-14,7,07,36
2020-09-14,8,01,1097
2020-09-14,8,02,16
2020-09-14,8,07,158
2020-09-14,8,08,3
2020-09-14,9,01,10
2020-09-15,1,01,182
2020-09-15,1,07,3
2020-09-15,2,01,18439
2020-09-15,2,02,1018
2020-09-15,2,06,176
2020-09-15,2,07,232
2020-09-15,3,01,59
2020-09-15,3,02,2
2020-09-15,4,01,4207
2020-09-15,4,02,14
2020-09-15,5,01,240
2020-09-15,7,01,243
2020-09-15,7,07,8
2020-09-15,8,01,2567
2020-09-15,8,02,196
2020-09-15,8,07,66
2020-09-15,9,01,3
2020-09-16,1,01,699
2020-09-16,2,01,10715
2020-09-16,2,03,315
2020-09-16,2,05,457
2020-09-16,3,01,248
2020-09-16,4,01,228
2020-09-16,4,03,2
2020-09-16,7,01,77
2020-09-16,8,01,1359
2020-09-16,8,05,18
2020-09-18,1,01,121
2020-09-18,2,01,7168
2020-09-18,3,01,73
2020-09-18,4,01,133
2020-09-18,7,01,194
2020-09-18,8,01,1304
2020-09-19,1,01,1113
2020-09-19,1,02,9
2020-09-19,1,05,75
2020-09-19,1,20,33
2020-09-19,2,01,9722
2020-09-19,2,02,808
2020-09-19,2,04,10117
2020-09-19,2,05,1573
2020-09-19,2,06,1874
2020-09-19,2,07,121
2020-09-19,2,09,453
2020-09-19,2,13,184
2020-09-19,2,18,534
2020-09-19,3,01,42
2020-09-19,4,01,100
2020-09-19,4,02,2
2020-09-19,4,07,9
2020-09-19,5,01,12
2020-09-19,7,01,37
2020-09-19,7,02,12
2020-09-19,7,04,72
2020-09-19,8,01,1273
2020-09-19,8,02,4
2020-09-19,8,04,460
2020-09-19,8,06,388
2020-09-19,8,07,36
2020-09-19,8,09,108
2020-09-19,8,13,10
2020-09-19,8,18,49
2020-09-20,1,01,437
2020-09-20,1,07,6
2020-09-20,2,01,36277
2020-09-20,2,02,255
2020-09-20,2,05,104
2020-09-20,2,06,87
2020-09-20,2,07,852
2020-09-20,2,12,46
2020-09-20,3,01,93
2020-09-20,3,06,4
2020-09-20,4,01,82
2020-09-20,4,02,12
2020-09-20,4,07,11
2020-09-20,4,12,2
2020-09-20,7,01,207
2020-09-20,7,02,27
2020-09-20,8,01,3895
2020-09-20,8,02,12
2020-09-20,8,06,10
2020-09-20,8,07,88
2020-09-21,1,01,209
2020-09-21,1,02,75
2020-09-21,1,05,44
2020-09-21,1,09,32
2020-09-21,1,13,25
2020-09-21,2,01,12728
2020-09-21,2,02,704
2020-09-21,2,05,605
2020-09-21,2,07,93
2020-09-21,2,08,1
2020-09-21,2,09,442
2020-09-21,2,13,325
2020-09-21,2,19,1176
2020-09-21,3,01,104
2020-09-21,3,05,42
2020-09-21,3,09,4
2020-09-21,4,01,251
2020-09-21,4,02,14
2020-09-21,4,05,3
2020-09-21,4,09,11
2020-09-21,5,01,31
2020-09-21,5,05,72
2020-09-21,7,01,53
2020-09-21,8,01,2422
2020-09-21,8,02,24
2020-09-21,8,09,75
2020-09-21,9,01,47
2020-09-22,1,01,443
2020-09-22,1,02,50
2020-09-22,1,08,24
2020-09-22,1,22,3
2020-09-22,2,01,22020
2020-09-22,2,02,1119
2020-09-22,2,04,545
2020-09-22,2,05,317
2020-09-22,2,07,677
2020-09-22,2,08,2196
2020-09-22,2,11,438
2020-09-22,2,13,431
2020-09-22,2,22,56
2020-09-22,3,01,984
2020-09-22,3,07,12
2020-09-22,3,22,24
2020-09-22,4,01,201
2020-09-22,4,02,4
2020-09-22,4,11,48
2020-09-22,4,13,6
2020-09-22,6,02,6
2020-09-22,7,01,376
2020-09-22,7,07,40
2020-09-22,7,22,12
2020-09-22,8,01,2319
2020-09-22,8,02,14
2020-09-22,8,05,12
2020-09-22,8,07,78
2020-09-22,8,08,188
2020-09-22,8,11,10
2020-09-22,8,13,30
2020-09-22,8,22,24
2020-09-22,9,01,24
2020-09-22,9,22,17
2020-09-23,1,01,133
2020-09-23,1,07,34
2020-09-23,2,01,12077
2020-09-23,2,02,450
2020-09-23,2,05,1506
2020-09-23,2,07,1477
2020-09-23,2,09,448
2020-09-23,3,01,105
2020-09-23,3,05,48
2020-09-23,4,01,65
2020-09-23,4,05,12
2020-09-23,5,01,120
2020-09-23,7,01,211
2020-09-23,7,07,72
2020-09-23,8,01,2350
2020-09-23,8,02,25
2020-09-23,8,05,132
2020-09-23,8,07,111
2020-09-23,8,09,120
2020-09-23,9,01,7
2020-09-23,9,07,265
2020-09-25,1,01,481
2020-09-25,2,01,14807
2020-09-25,2,02,256
2020-09-25,2,03,367
2020-09-25,2,09,124
2020-09-25,2,11,160
2020-09-25,2,22,216
2020-09-25,3,01,288
2020-09-25,4,01,154
2020-09-25,4,03,15
2020-09-25,4,09,2
2020-09-25,5,01,34
2020-09-25,7,01,293
2020-09-25,8,01,2110
2020-09-25,8,02,24
2020-09-25,8,03,96
2020-09-25,8,09,48
2020-09-25,8,11,14
2020-09-25,9,01,7
2020-09-26,1,01,212
2020-09-26,1,05,36
2020-09-26,2,01,11449
2020-09-26,2,05,8
2020-09-26,2,07,425
2020-09-26,2,18,141
2020-09-26,2,19,177
2020-09-26,3,01,174
2020-09-26,3,18,12
2020-09-26,4,01,188
2020-09-26,5,01,45
2020-09-26,7,01,215
2020-09-26,8,01,1868
2020-09-26,8,07,54
2020-09-26,8,18,28
2020-09-26,8,19,51
2020-09-26,9,01,5
2020-09-26,9,05,216
2020-09-27,1,01,536
2020-09-27,1,07,36
2020-09-27,2,01,15424
2020-09-27,2,02,64
2020-09-27,2,05,198
2020-09-27,2,07,106
2020-09-27,2,09,322
2020-09-27,3,01,174
2020-09-27,3,07,12
2020-09-27,4,01,540
2020-09-27,4,07,12
2020-09-27,5,01,36
2020-09-27,7,01,341
2020-09-27,8,01,1681
2020-09-27,8,05,10
2020-09-27,8,07,36
2020-09-28,1,01,1479
2020-09-28,1,07,34
2020-09-28,1,08,138
2020-09-28,1,13,3
2020-09-28,2,01,16531
2020-09-28,2,02,255
2020-09-28,2,03,366
2020-09-28,2,05,153
2020-09-28,2,06,51
2020-09-28,2,07,819
2020-09-28,2,08,876
2020-09-28,2,13,247
2020-09-28,3,01,128
2020-09-28,3,07,12
2020-09-28,3,08,24
2020-09-28,4,01,121
2020-09-28,4,07,42
2020-09-28,4,08,3
2020-09-28,5,01,72
2020-09-28,7,01,256
2020-09-28,7,07,72
2020-09-28,7,08,27
2020-09-28,8,01,1913
2020-09-28,8,02,10
2020-09-28,8,05,10
2020-09-28,8,07,47
2020-09-28,8,08,149
2020-09-28,8,13,13
2020-09-28,9,01,1
2020-09-29,1,01,519
2020-09-29,1,02,3
2020-09-29,2,01,20837
2020-09-29,2,02,899
2020-09-29,2,05,420
2020-09-29,2,08,202
2020-09-29,2,19,200
2020-09-29,3,01,197
2020-09-29,4,01,418
2020-09-29,4,05,50
2020-09-29,4,08,8
2020-09-29,7,01,225
2020-09-29,8,01,2841
2020-09-29,8,02,82
2020-09-29,8,05,14
2020-09-29,8,08,24
2020-09-29,9,01,21
2020-09-30,1,01,176
2020-09-30,1,02,150
2020-09-30,1,05,3
2020-09-30,2,01,14679
2020-09-30,2,02,916
2020-09-30,2,05,169
2020-09-30,2,07,2971
2020-09-30,2,21,108
2020-09-30,3,01,309
2020-09-30,4,01,358
2020-09-30,7,01,118
2020-09-30,8,01,1414
2020-09-30,8,05,3
2020-09-30,8,07,152
2020-09-30,9,01,107
2020-10-01,1,01,345
2020-10-01,1,02,86
2020-10-01,1,05,20
2020-10-01,2,01,4938
2020-10-01,2,02,479
2020-10-01,2,03,96
2020-10-01,2,05,511
2020-10-01,2,09,561
2020-10-01,3,01,47
2020-10-01,3,09,19
2020-10-01,4,01,256
2020-10-01,4,02,5
2020-10-01,4,09,11
2020-10-01,6,09,6
2020-10-01,7,01,416
2020-10-01,8,01,1375
2020-10-01,8,02,58
2020-10-01,8,05,100
2020-10-01,8,09,46
2020-10-02,1,01,212
2020-10-02,1,02,80
2020-10-02,2,01,9447
2020-10-02,2,02,372
2020-10-02,2,05,198
2020-10-02,3,01,12
2020-10-02,4,01,205
2020-10-02,4,05,2
2020-10-02,7,01,111
2020-10-02,8,01,1131
2020-10-02,8,05,27
2020-10-03,1,01,290
2020-10-03,1,20,6
2020-10-03,2,01,7186
2020-10-03,2,07,2787
2020-10-03,2,18,643
2020-10-03,2,20,335
2020-10-03,2,21,144
2020-10-03,3,01,25
2020-10-03,3,20,44
2020-10-03,4,01,141
2020-10-03,4,18,8
2020-10-03,6,01,406
2020-10-03,7,01,185
2020-10-03,7,07,36
2020-10-03,8,01,1724
2020-10-03,8,07,592
2020-10-03,8,18,50
2020-10-03,8,20,620
2020-10-04,1,01,163
2020-10-04,2,01,3835
2020-10-04,2,13,177
2020-10-04,3,01,91
2020-10-04,4,01,57
2020-10-04,5,01,1
2020-10-04,6,01,1
2020-10-04,7,01,336
2020-10-04,8,01,921
2020-10-04,8,13,10
2020-10-04,9,01,37
2020-10-05,1,01,229
2020-10-05,1,05,58
2020-10-05,1,15,25
2020-10-05,2,01,10873
2020-10-05,2,02,458
2020-10-05,2,05,227
2020-10-05,2,13,444
2020-10-05,2,15,571
2020-10-05,3,01,30
2020-10-05,4,01,451
2020-10-05,5,01,24
2020-10-05,7,01,479
2020-10-05,7,15,24
2020-10-05,8,01,2391
2020-10-05,8,05,24
2020-10-05,8,13,48
2020-10-05,8,15,34
2020-10-06,1,01,134
2020-10-06,1,05,52
2020-10-06,1,08,100
2020-10-06,2,01,5412
2020-10-06,2,02,160
2020-10-06,2,05,36
2020-10-06,2,08,2714
2020-10-06,3,01,14
2020-10-06,4,01,75
2020-10-06,4,08,70
2020-10-06,7,01,77
2020-10-06,7,08,12
2020-10-06,8,01,723
2020-10-06,8,08,246
2020-10-07,1,01,247
2020-10-07,2,01,2849
2020-10-07,3,01,40
2020-10-07,4,01,54
2020-10-07,5,01,48
2020-10-07,7,01,46
2020-10-07,8,01,967
2020-10-08,1,01,192
2020-10-08,1,19,50
